username,gender,label,prediction
kercoby,NB,NOT F,NOT F
JohannesEvans,M,NOT F,NOT F
wilko_lauren,NB,NOT F,F
AngSuperPowers,F,F,F
belchetron,M,NOT F,F
smarmyliberal,F,F,NOT F
becky__wong,F,F,F
chordaetendinae,NB,NOT F,NOT F
jvlioedel,NB,NOT F,NOT F
LauraJDouds,NB,NOT F,NOT F
TerriMLeBlanc,F,F,F
desikitteh,NB,NOT F,NOT F
HistoryNed,M,NOT F,NOT F
WritNelson,M,NOT F,NOT F
KateEMontgomery,F,F,NOT F
Khoshtistic,M,NOT F,NOT F
jonosapien,M,NOT F,NOT F
goldenthem,NB,NOT F,NOT F
annaecook,F,F,NOT F
dan_foreman_EC,M,NOT F,F
skpodila,F,F,F
Debbieterras,F,F,F
AfterEpilogue,F,F,NOT F
abbsnocon,F,F,F
meghancaves,F,F,F
lburkins,F,F,F
JessiHonard,F,F,NOT F
jmugele,M,NOT F,NOT F
belchetron,M,NOT F,F
EPantano,M,NOT F,NOT F
marxmenace,M,NOT F,NOT F
jensinkler,F,F,NOT F
maddywiebe97,NB,NOT F,NOT F
HistoryMuppet,M,NOT F,NOT F
BlindMikah_Kez,NB,NOT F,NOT F
Jen_Ingham,F,F,F
LELIAHSADE,NB,NOT F,NOT F
PaulKawika,M,NOT F,F
TimLumpkins,M,NOT F,NOT F
alightningrod,NB,NOT F,NOT F
kim_alloway,NB,NOT F,NOT F
tstockstein,F,F,F
AddieDomske,F,F,NOT F
lizfromsela,F,F,NOT F
the_jasper_jane,NB,NOT F,NOT F
sunildasgupta4,M,NOT F,F
roeldobbe,M,NOT F,NOT F
fierybelly,F,F,NOT F
LeslieJoy1,F,F,F
obeykaedra,NB,NOT F,NOT F
CommsGeekJamie,F,F,F
kvetchingguru,M,NOT F,NOT F
znmeb,M,NOT F,NOT F
PupTetris,NB,NOT F,NOT F
SweetVanLoan,F,F,NOT F
slayerscommathe,NB,NOT F,NOT F
_MistyGraves_,NB,NOT F,NOT F
Aliwaba,F,F,NOT F
_awwsmm,M,NOT F,F
traviszinnel,M,NOT F,NOT F
_awwsmm,M,NOT F,NOT F
gpshead,M,NOT F,NOT F
Merc_Wolfmoor,NB,NOT F,NOT F
dalehirt,M,NOT F,NOT F
dan_h72,M,NOT F,NOT F
cybershaz,F,F,NOT F
hawklord2112,M,NOT F,F
rlorenxo,NB,NOT F,NOT F
makmakdaddy,F,F,F
HistoryNed,M,NOT F,NOT F
thegaythey,NB,NOT F,NOT F
LolNoNom,M,NOT F,NOT F
StephenGKrueger,NB,NOT F,NOT F
camikaos,F,F,F
acbowen,M,NOT F,NOT F
StephenGKrueger,NB,NOT F,NOT F
startupjedi,M,NOT F,NOT F
dlabeach,M,NOT F,NOT F
kvetchingguru,M,NOT F,NOT F
kercoby,NB,NOT F,NOT F
dodgethistweet,M,NOT F,F
EPantano,M,NOT F,NOT F
IanCrookshank,M,NOT F,NOT F
StormyBuckets,NB,NOT F,NOT F
stephrwhite11,F,F,F
PVeritySuarez,F,F,NOT F
Audiophilomilo,M,NOT F,NOT F
TheyThemTheEli,NB,NOT F,NOT F
juniperinlatin,NB,NOT F,NOT F
EliPresidente,M,NOT F,NOT F
d0tdotter,NB,NOT F,F
vkatariya8,M,NOT F,NOT F
gordonjdruby,M,NOT F,NOT F
Tsikbalichmaya,M,NOT F,NOT F
AlexHarrowSFF,NB,NOT F,NOT F
kvetchingguru,M,NOT F,NOT F
SamDurbin1,F,F,F
AmmehMorton,NB,NOT F,NOT F
shelvethebooks,NB,NOT F,NOT F
SpenserStarke,M,NOT F,F
niamhnichuilinn,F,F,F
SunshineChasing,F,F,NOT F
SamDurbin1,F,F,F
MeeraCK,F,F,F
nickytonline,M,NOT F,NOT F
KateLechler,F,F,NOT F
BenSandfelder,M,NOT F,NOT F
kurtistowne,NB,NOT F,NOT F
ShantaDotCa,F,F,F
IncredibleHulko,F,F,F
BowtiesBooks,NB,NOT F,NOT F
theMattDouglas,M,NOT F,NOT F
hld4ransom,F,F,NOT F
fdmts,M,NOT F,NOT F
mjgiarlo,M,NOT F,NOT F
Stacyc55,F,F,F
StringBassMotiv,M,NOT F,NOT F
shesthefirst,F,F,F
CindyPAndrew1,F,F,F
mertotter,M,NOT F,NOT F
jamestallosi,M,NOT F,NOT F
KateLechler,F,F,NOT F
PonderEducation,M,NOT F,F
cpa12k,NB,NOT F,NOT F
SpenserStarke,M,NOT F,F
AGirlOfHerWords,F,F,NOT F
MSHenriksen,M,NOT F,NOT F
debdef,F,F,F
TheyThemTheEli,NB,NOT F,NOT F
FunUniverse_,F,F,F
gemmacaf,F,F,F
briantschu,M,NOT F,NOT F
alisonailea,NB,NOT F,NOT F
AlexHarrowSFF,NB,NOT F,NOT F
devicenull,M,NOT F,NOT F
belchetron,M,NOT F,F
shengxiaoyu,F,F,F
nicycle,F,F,NOT F
AtomicFirebird,NB,NOT F,NOT F
simpleaslight,NB,NOT F,NOT F
dan_h72,M,NOT F,F
SignifiedAutre,NB,NOT F,NOT F
RisukaMisai,NB,NOT F,NOT F
philcritchley,M,NOT F,NOT F
AKapilashrami,F,F,F
RTWeirdZ,M,NOT F,NOT F
joy_hoffman,F,F,NOT F
Kmlaffs,F,F,F
Calcifer_S,NB,NOT F,NOT F
RobKendt,M,NOT F,NOT F
showardtweets,F,F,NOT F
shamarbeverly,M,NOT F,NOT F
burst0fhope,NB,NOT F,F
milokp,NB,NOT F,NOT F
angraleigh,F,F,NOT F
simplybellion,M,NOT F,NOT F
DanitheEngineer,F,F,F
efboltz,F,F,F
CABreretonKY,F,F,NOT F
Ravelyn,F,F,NOT F
victoriagrows,NB,NOT F,NOT F
kevinspenst,M,NOT F,F
ShesHerOwnCEO,F,F,F
tisaneg,M,NOT F,F
crewmanalex,NB,NOT F,NOT F
TheRevMDM,M,NOT F,NOT F
RiderOfBrohon,NB,NOT F,NOT F
jonnysun,M,NOT F,NOT F
amberlynprince,F,F,F
AddieDomske,F,F,F
suzannemrivera,F,F,NOT F
wee_bairn,M,NOT F,NOT F
neonmoonmilk,NB,NOT F,NOT F
DanceforMyself,NB,NOT F,F
cluelessthembo,NB,NOT F,NOT F
nextpivotpoint,F,F,F
ellenblunsdon,F,F,NOT F
alightningrod,NB,NOT F,NOT F
BilldeBlasio,M,NOT F,NOT F
msmegmassey,F,F,NOT F
Booker4KY,M,NOT F,NOT F
josueisbaby,NB,NOT F,NOT F
Booker4KY,M,NOT F,NOT F
kevinlwei,NB,NOT F,NOT F
CindyPAndrew1,F,F,F
ScritchfieldRD,F,F,F
PonderEducation,M,NOT F,NOT F
Rebeckaht,NB,NOT F,NOT F
charliehersh,NB,NOT F,NOT F
MeInMidAir,F,F,F
annaecook,F,F,NOT F
imamusaller,NB,NOT F,F
gpshead,M,NOT F,NOT F
PDMurphy01810,M,NOT F,NOT F
StacyRex,NB,NOT F,NOT F
Booker4KY,M,NOT F,NOT F
CherylRainfield,F,F,NOT F
becky__wong,F,F,F
startupjedi,M,NOT F,NOT F
yukonmike80,M,NOT F,F
AilsaMummery,NB,NOT F,NOT F
TheWallner,F,F,F
acbowen,M,NOT F,NOT F
PeterJKuo,M,NOT F,NOT F
centralscot,M,NOT F,NOT F
gemmacaf,F,F,NOT F
TheJasonGreene,M,NOT F,F
brittnhasty,F,F,F
LanceBass,M,NOT F,NOT F
prettyboymatthw,M,NOT F,NOT F
StacyRex,NB,NOT F,NOT F
ClariceDAiello,F,F,NOT F
clubnobbie,M,NOT F,NOT F
joelcadams,M,NOT F,F
Theclairrock,NB,NOT F,NOT F
ClariceDAiello,F,F,NOT F
TheWallner,F,F,F
__livvv_,F,F,NOT F
sapphicgiant,M,NOT F,NOT F
StringBassMotiv,M,NOT F,NOT F
msmegmassey,F,F,NOT F
oakandfur,M,NOT F,NOT F
jamestallosi,M,NOT F,NOT F
marteki,F,F,NOT F
BeckyAnnison,F,F,F
RTWeirdZ,M,NOT F,NOT F
MrChambersMS,M,NOT F,NOT F
asg__creations,NB,NOT F,NOT F
theshenners,NB,NOT F,NOT F
ForWyo,F,F,F
AlyssaGins,F,F,F
shmuel,M,NOT F,NOT F
marteki,F,F,F
chic0junit,M,NOT F,NOT F
PeterJKuo,M,NOT F,F
KevinIrvineChi,M,NOT F,F
IndoorWTF,M,NOT F,NOT F
nagnagnag,M,NOT F,NOT F
PNambyar,NB,NOT F,NOT F
jensinkler,F,F,NOT F
thzinc,M,NOT F,F
SunshineChasing,F,F,NOT F
coreyevanmusic,M,NOT F,NOT F
maddywiebe97,NB,NOT F,NOT F
BigggRusss,M,NOT F,F
jguard_24,M,NOT F,NOT F
PeterJKuo,M,NOT F,NOT F
lizfromsela,F,F,NOT F
hld4ransom,F,F,F
MillennialXpert,F,F,NOT F
Jen_Ingham,F,F,F
traviszinnel,M,NOT F,F
andreacollier,F,F,F
KimberlyGrommes,F,F,NOT F
MsMandyJ,F,F,NOT F
_awwsmm,M,NOT F,F
calvincamps,NB,NOT F,F
ForWyo,F,F,NOT F
brentajohnson12,M,NOT F,F
Aliwaba,F,F,NOT F
sr_brownwriter,NB,NOT F,NOT F
docpalindrome,M,NOT F,NOT F
LauraJDouds,NB,NOT F,NOT F
MrChambersMS,M,NOT F,F
justjerdi,F,F,NOT F
StacyRex,NB,NOT F,NOT F
leilazadeh,F,F,NOT F
ogflavorsstan,NB,NOT F,NOT F
samleehartsock,F,F,NOT F
Swell09,F,F,NOT F
PVeritySuarez,F,F,F
amyunchained,NB,NOT F,NOT F
DuaneAnders,M,NOT F,F
SilverlionPrime,M,NOT F,NOT F
docpalindrome,M,NOT F,NOT F
CommsGeekJamie,F,F,F
znmeb,M,NOT F,NOT F
trobedsbitch,M,NOT F,NOT F
znmeb,M,NOT F,NOT F
BlueRoseNZ,F,F,F
EEADHorne,F,F,NOT F
ClariceDAiello,F,F,NOT F
everestpipkin,NB,NOT F,NOT F
belchetron,M,NOT F,F
_MistyGraves_,NB,NOT F,NOT F
PupTetris,NB,NOT F,NOT F
Ashismcrtrash,M,NOT F,NOT F
kercoby,NB,NOT F,NOT F
husslington,M,NOT F,F
RiderOfBrohon,NB,NOT F,NOT F
NadkarniNamrata,F,F,F
brendajos,F,F,F
samleehartsock,F,F,F
Ironjotun,F,F,NOT F
dlabeach,M,NOT F,NOT F
trobedsbitch,M,NOT F,NOT F
cherryukika,NB,NOT F,NOT F
TheObeeReardon,F,F,F
legalizegoblins,NB,NOT F,NOT F
simpleaslight,NB,NOT F,NOT F
JennyFloria,F,F,F
BigggRusss,M,NOT F,F
dm56892,NB,NOT F,NOT F
neonmoonmilk,NB,NOT F,NOT F
suzannemrivera,F,F,F
lilamayhiggins,F,F,F
bybencarrier,M,NOT F,F
gauravsabnis,M,NOT F,NOT F
leahtova,NB,NOT F,NOT F
BeefGriller,M,NOT F,NOT F
FamDoc_Forest,F,F,F
PrestonMitchum,M,NOT F,NOT F
DanceforMyself,NB,NOT F,NOT F
Aliwaba,F,F,NOT F
vinayaravind,M,NOT F,NOT F
_GreyWhite,NB,NOT F,NOT F
AlfredLewislll,M,NOT F,NOT F
Stacyc55,F,F,F
sekisetsu,NB,NOT F,NOT F
riymix,M,NOT F,NOT F
AKapilashrami,F,F,F
ForWyo,F,F,NOT F
kevinlwei,NB,NOT F,F
Anne_Kanopi,F,F,F
lbdehertogh,F,F,F
Dr_Ronx,NB,NOT F,NOT F
daydreamacnh,NB,NOT F,NOT F
skpodila,F,F,F
JCKronin,NB,NOT F,NOT F
DonnaSteff,F,F,F
allisonelliots,NB,NOT F,NOT F
cyanbloomm,NB,NOT F,NOT F
ScritchfieldRD,F,F,F
thegaythey,NB,NOT F,NOT F
kim_hoyos,F,F,NOT F
jamsternazzy,NB,NOT F,NOT F
PNambyar,NB,NOT F,NOT F
milokp,NB,NOT F,NOT F
husslington,M,NOT F,F
DN_Bryn,NB,NOT F,NOT F
robynewmurphy,F,F,NOT F
Zenorobster,M,NOT F,NOT F
JamilaMHammami,NB,NOT F,F
Harrysgd,F,F,F
AliceSkary,NB,NOT F,NOT F
tzottoladrift,F,F,NOT F
PeterJKuo,M,NOT F,F
RLynneHarris,F,F,F
kiran_oliver,NB,NOT F,NOT F
zzzooeee,F,F,NOT F
theredseraph,M,NOT F,NOT F
sjw_LauraKinney,NB,NOT F,F
leah_kelley,F,F,F
jvlioedel,NB,NOT F,NOT F
brittnhasty,F,F,F
wee_bairn,M,NOT F,NOT F
tstockstein,F,F,NOT F
EdConsult01581,F,F,F
HESherman,M,NOT F,NOT F
oakandfur,M,NOT F,NOT F
JuliusGoat,M,NOT F,NOT F
SarahSloane,F,F,NOT F
SParSuperStar,F,F,F
TeamSallySez,F,F,F
d0tdotter,NB,NOT F,NOT F
Kmlaffs,F,F,F
erinkburrell,F,F,NOT F
cybershaz,F,F,NOT F
KateLechler,F,F,NOT F
shesthefirst,F,F,NOT F
tiffanymjewell,F,F,NOT F
SarahSloane,F,F,NOT F
joelcadams,M,NOT F,NOT F
ProtegoMente,F,F,F
dudleypj,M,NOT F,NOT F
imamusaller,NB,NOT F,NOT F
juliannebrands,F,F,NOT F
AliceSkary,NB,NOT F,NOT F
TwitchWasHere,NB,NOT F,NOT F
startupjedi,M,NOT F,NOT F
Shedrawsnigh,F,F,F
briantschu,M,NOT F,F
robiliciousnz,M,NOT F,NOT F
leftside,M,NOT F,NOT F
jonnysun,M,NOT F,NOT F
Aliwaba,F,F,NOT F
carr_8,F,F,F
PeterJKuo,M,NOT F,NOT F
zanejchen,M,NOT F,NOT F
SheWasHer,F,F,NOT F
pastordj,M,NOT F,NOT F
Audiophilomilo,M,NOT F,NOT F
inspirasian51,NB,NOT F,NOT F
ScritchfieldRD,F,F,F
TimLumpkins,M,NOT F,NOT F
nevadawolfe,M,NOT F,NOT F
zanejchen,M,NOT F,NOT F
burst0fhope,NB,NOT F,F
Shedrawsnigh,F,F,NOT F
hiddeninabook,F,F,NOT F
suzannemrivera,F,F,F
transzoeperry,F,F,NOT F
Dr_Ronx,NB,NOT F,NOT F
gwtrev,M,NOT F,NOT F
bensheldon,M,NOT F,NOT F
JohannesEvans,M,NOT F,NOT F
jguard_24,M,NOT F,NOT F
ogflavorsstan,NB,NOT F,NOT F
AJbigbadWolff,F,F,NOT F
jamsternazzy,NB,NOT F,NOT F
dan_abramov,M,NOT F,NOT F
RobKendt,M,NOT F,NOT F
spookygirl,F,F,F
fierybelly,F,F,NOT F
AngSuperPowers,F,F,NOT F
Dorktagnan,NB,NOT F,NOT F
TheVersian,NB,NOT F,NOT F
Mr_He_Me_Him,M,NOT F,NOT F
abbsnocon,F,F,NOT F
DN_Bryn,NB,NOT F,NOT F
smarmyliberal,F,F,NOT F
sjforman99,M,NOT F,F
bybencarrier,M,NOT F,NOT F
darcy,M,NOT F,F
BeverlyYanuaria,F,F,F
axhawk,M,NOT F,F
zachhynes,M,NOT F,NOT F
sallyrose1214,F,F,F
jetharrington,F,F,F
TheJasonGreene,M,NOT F,NOT F
PDMurphy01810,M,NOT F,F
legalizegoblins,NB,NOT F,NOT F
maddywiebe97,NB,NOT F,NOT F
joe_yer99,M,NOT F,NOT F
AKapilashrami,F,F,F
estebanuribe,M,NOT F,F
amacduffking,F,F,NOT F
gwtrev,M,NOT F,NOT F
kat_cahill,F,F,F
emilyfleuriot,F,F,F
ellenblunsdon,F,F,NOT F
DadBeard,M,NOT F,NOT F
mertotter,M,NOT F,NOT F
wyrdgaest,M,NOT F,NOT F
Theclairrock,NB,NOT F,F
zannalyons,F,F,F
StacyRex,NB,NOT F,NOT F
jana_aych_ess,NB,NOT F,NOT F
mischief_nerd,NB,NOT F,NOT F
Khoshtistic,M,NOT F,NOT F
MWSchollenberg,M,NOT F,NOT F
angraleigh,F,F,NOT F
AtomicFirebird,NB,NOT F,NOT F
stephrwhite11,F,F,F
MeInMidAir,F,F,F
akeisha09,F,F,NOT F
MrJohnfro,M,NOT F,NOT F
HeyDoryen,NB,NOT F,NOT F
loeyjopez07,M,NOT F,F
mjgiarlo,M,NOT F,NOT F
LeslieJoy1,F,F,F
efboltz,F,F,NOT F
HistoryNed,M,NOT F,NOT F
DrMLChivers,F,F,F
gordonjdruby,M,NOT F,NOT F
pastordj,M,NOT F,F
JamilaMHammami,NB,NOT F,F
amacduffking,F,F,NOT F
Echo_Heo,NB,NOT F,NOT F
AmmehMorton,NB,NOT F,NOT F
PNambyar,NB,NOT F,NOT F
HESherman,M,NOT F,NOT F
axhawk,M,NOT F,NOT F
hiddeninabook,F,F,NOT F
gaballinger,F,F,NOT F
Ironjotun,F,F,NOT F
BucketheadCase,M,NOT F,NOT F
CindyPAndrew1,F,F,F
DomDiFurio,M,NOT F,NOT F
cwalterswrite,M,NOT F,F
carr_8,F,F,NOT F
denn_daddy,M,NOT F,NOT F
melissabalsan,F,F,F
AN_Goldstein,F,F,F
belchetron,M,NOT F,F
theMattDouglas,M,NOT F,F
LolNoNom,M,NOT F,NOT F
traviszinnel,M,NOT F,F
peachmakkoli,NB,NOT F,NOT F
DomDiFurio,M,NOT F,NOT F
TisforTMI,F,F,NOT F
kim_hoyos,F,F,NOT F
dm56892,NB,NOT F,F
cluelessthembo,NB,NOT F,NOT F
MartinezforMD,M,NOT F,F
startupjedi,M,NOT F,NOT F
warofthesuburbs,M,NOT F,NOT F
adammw,M,NOT F,NOT F
hld4ransom,F,F,F
SweetVanLoan,F,F,NOT F
zephariouself,NB,NOT F,NOT F
BilldeBlasio,M,NOT F,F
jathko,M,NOT F,NOT F
JohannesEvans,M,NOT F,NOT F
briantschu,M,NOT F,NOT F
AimiHamraie,NB,NOT F,F
FredTJoseph,M,NOT F,NOT F
butchspoonie,NB,NOT F,NOT F
LeslieJoy1,F,F,F
AngSuperPowers,F,F,F
ShesHerOwnCEO,F,F,F
Anne_Kanopi,F,F,F
TheTattooedProf,M,NOT F,NOT F
JCKronin,NB,NOT F,NOT F
docpalindrome,M,NOT F,NOT F
Candi,F,F,F
Curufea,M,NOT F,NOT F
adammw,M,NOT F,NOT F
namesescapeme,F,F,NOT F
trobedsbitch,M,NOT F,NOT F
LauraJDouds,NB,NOT F,NOT F
ryanlpainter,M,NOT F,NOT F
slayerscommathe,NB,NOT F,NOT F
Harrysgd,F,F,F
adammw,M,NOT F,NOT F
_MistyGraves_,NB,NOT F,NOT F
stephrwhite11,F,F,F
TisforTMI,F,F,NOT F
DeannaDanger,NB,NOT F,NOT F
ScritchfieldRD,F,F,F
enemyoftrust,NB,NOT F,NOT F
TheObeeReardon,F,F,F
PonderEducation,M,NOT F,F
gantpants,M,NOT F,NOT F
theMattDouglas,M,NOT F,F
marteki,F,F,F
MeeraCK,F,F,F
belchetron,M,NOT F,F
robiliciousnz,M,NOT F,NOT F
TawnyRoseCase,NB,NOT F,NOT F
MsMandyJ,F,F,F
JamieSuchomel,F,F,F
suzannemrivera,F,F,F
JoEatsFood,NB,NOT F,NOT F
mjgiarlo,M,NOT F,NOT F
paymentsexpert,M,NOT F,NOT F
bensheldon,M,NOT F,NOT F
dm56892,NB,NOT F,NOT F
thzinc,M,NOT F,NOT F
juliannebrands,F,F,NOT F
_awwsmm,M,NOT F,NOT F
AmmehMorton,NB,NOT F,NOT F
leftside,M,NOT F,NOT F
abbsnocon,F,F,NOT F
Aliwaba,F,F,NOT F
Theclairrock,NB,NOT F,F
gaballinger,F,F,NOT F
FunUniverse_,F,F,F
AddieDomske,F,F,F
Theclairrock,NB,NOT F,NOT F
smuttychums,NB,NOT F,NOT F
GinaViolaPeake,F,F,NOT F
SilverlionPrime,M,NOT F,NOT F
weitzelb,M,NOT F,NOT F
EEADHorne,F,F,NOT F
everestpipkin,NB,NOT F,NOT F
BeefGriller,M,NOT F,NOT F
axhawk,M,NOT F,F
zannalyons,F,F,F
joy_hoffman,F,F,NOT F
MsMandyJ,F,F,NOT F
thicket,F,F,NOT F
KateEMontgomery,F,F,NOT F
HerArtSheLoves,F,F,NOT F
EviKline,F,F,F
brittnhasty,F,F,F
NadkarniNamrata,F,F,F
JVTrev,NB,NOT F,NOT F
Echo_Heo,NB,NOT F,NOT F
alightningrod,NB,NOT F,NOT F
loeyjopez07,M,NOT F,F
Der_Pesse,M,NOT F,NOT F
BlindMikah_Kez,NB,NOT F,NOT F
shmuel,M,NOT F,F
mr_shiny,M,NOT F,NOT F
jaimemere,F,F,NOT F
niamhnichuilinn,F,F,NOT F
HerArtSheLoves,F,F,NOT F
brenda_slomka,F,F,F
_runfatgirlrun,F,F,NOT F
KevinYa13099403,M,NOT F,NOT F
coreyevanmusic,M,NOT F,NOT F
JohannesEvans,M,NOT F,NOT F
MeInMidAir,F,F,F
geexella,NB,NOT F,NOT F
kim_hoyos,F,F,F
trobedsbitch,M,NOT F,NOT F
zanejchen,M,NOT F,NOT F
TheOneTAR,NB,NOT F,F
bensheldon,M,NOT F,NOT F
Khoshtistic,M,NOT F,NOT F
shesthefirst,F,F,F
rlorenxo,NB,NOT F,NOT F
thelizzypearl,F,F,F
bybencarrier,M,NOT F,NOT F
axhawk,M,NOT F,NOT F
alightningrod,NB,NOT F,F
kim_alloway,NB,NOT F,NOT F
riccjohn,M,NOT F,F
AndiDealsPoker,F,F,F
ShaughnessyEmmy,F,F,F
slayerscommathe,NB,NOT F,NOT F
JuliusGoat,M,NOT F,NOT F
shamarbeverly,M,NOT F,NOT F
juniperinlatin,NB,NOT F,NOT F
ScritchfieldRD,F,F,F
imamusaller,NB,NOT F,F
gauravsabnis,M,NOT F,NOT F
WritNelson,M,NOT F,NOT F
PonderEducation,M,NOT F,NOT F
Zenorobster,M,NOT F,NOT F
MSHenriksen,M,NOT F,NOT F
JVTrev,NB,NOT F,NOT F
RaymondForbes,M,NOT F,NOT F
NadkarniNamrata,F,F,F
dm56892,NB,NOT F,F
jonosapien,M,NOT F,NOT F
JennyFloria,F,F,F
_awwsmm,M,NOT F,NOT F
teachingmissk,F,F,F
HerArtSheLoves,F,F,NOT F
kat_cahill,F,F,NOT F
Rebeckaht,NB,NOT F,NOT F
clubnobbie,M,NOT F,NOT F
llimcole,F,F,F
LeslieJoy1,F,F,F
tzottoladrift,F,F,NOT F
FamDoc_Forest,F,F,F
pancake_bitch,NB,NOT F,NOT F
HeyDoryen,NB,NOT F,NOT F
dan_h72,M,NOT F,F
poemsboutpoetry,M,NOT F,NOT F
AtomicFirebird,NB,NOT F,NOT F
prmorphine,M,NOT F,NOT F
goldenthem,NB,NOT F,NOT F
Dorktagnan,NB,NOT F,NOT F
PeterJKuo,M,NOT F,F
husslington,M,NOT F,F
MSHenriksen,M,NOT F,NOT F
zanejchen,M,NOT F,NOT F
eswtang,M,NOT F,NOT F
Mr_He_Me_Him,M,NOT F,NOT F
alisonailea,NB,NOT F,F
mr_shiny,M,NOT F,NOT F
gojirama,F,F,NOT F
alightningrod,NB,NOT F,NOT F
OhHeyDJ,M,NOT F,NOT F
RLynneHarris,F,F,F
pastordj,M,NOT F,NOT F
_MistyGraves_,NB,NOT F,NOT F
James_C_Mccloy,M,NOT F,NOT F
NifMuhammad,M,NOT F,NOT F
Curufea,M,NOT F,NOT F
TheVersian,NB,NOT F,NOT F
fierybelly,F,F,F
milokp,NB,NOT F,NOT F
husslington,M,NOT F,NOT F
RLynneHarris,F,F,F
GreenCPA,M,NOT F,NOT F
simplybellion,M,NOT F,NOT F
suzannemrivera,F,F,F
kmishmael,F,F,F
IndoorWTF,M,NOT F,NOT F
stevie__mx,NB,NOT F,NOT F
TheWallner,F,F,F
RLynneHarris,F,F,F
a6daughter,NB,NOT F,NOT F
BlindMikah_Kez,NB,NOT F,NOT F
DeNovo_Fatima,F,F,F
gaballinger,F,F,NOT F
nextpivotpoint,F,F,F
centralscot,M,NOT F,NOT F
iGregoryJohnson,M,NOT F,NOT F
gpshead,M,NOT F,NOT F
brentajohnson12,M,NOT F,F
UA_Mr_Harrell,M,NOT F,NOT F
jensinkler,F,F,NOT F
yukonmike80,M,NOT F,NOT F
robainbinder,M,NOT F,NOT F
Audiophilomilo,M,NOT F,NOT F
DanaeWriting,NB,NOT F,NOT F
jetharrington,F,F,F
suzannemrivera,F,F,F
khal_essie,F,F,NOT F
robainbinder,M,NOT F,NOT F
PaulKawika,M,NOT F,NOT F
okiewhaler,M,NOT F,F
imamusaller,NB,NOT F,NOT F
JonathanJR732,M,NOT F,NOT F
mcnees,M,NOT F,NOT F
ScritchfieldRD,F,F,F
nagnagnag,M,NOT F,NOT F
EviKline,F,F,F
JCKronin,NB,NOT F,NOT F
maddywiebe97,NB,NOT F,NOT F
Theclairrock,NB,NOT F,NOT F
cynicalbrock,M,NOT F,NOT F
BucketheadCase,M,NOT F,NOT F
fleshloathe,NB,NOT F,NOT F
JamilaMHammami,NB,NOT F,F
TheRevMDM,M,NOT F,NOT F
chrisgwilliams,M,NOT F,NOT F
AimiHamraie,NB,NOT F,NOT F
MyQueerAccount,NB,NOT F,NOT F
BlueRoseNZ,F,F,NOT F
wee_bairn,M,NOT F,NOT F
BeckyAnnison,F,F,F
shelvethebooks,NB,NOT F,NOT F
HistoryMuppet,M,NOT F,NOT F
HistoryNed,M,NOT F,NOT F
juliannebrands,F,F,F
spookygirl,F,F,NOT F
PDMurphy01810,M,NOT F,F
UA_Mr_Harrell,M,NOT F,F
startupjedi,M,NOT F,NOT F
Ironjotun,F,F,NOT F
joelcadams,M,NOT F,NOT F
alisonailea,NB,NOT F,NOT F
TheJasonGreene,M,NOT F,NOT F
teachingmissk,F,F,F
melissabalsan,F,F,NOT F
TeamSallySez,F,F,F
ShannonNara,F,F,NOT F
austen_writes_,NB,NOT F,NOT F
Der_Pesse,M,NOT F,NOT F
jamestallosi,M,NOT F,NOT F
AddieDomske,F,F,NOT F
WritNelson,M,NOT F,NOT F
chic0junit,M,NOT F,NOT F
SunshineChasing,F,F,NOT F
ClariceDAiello,F,F,NOT F
AJbigbadWolff,F,F,NOT F
ellenblunsdon,F,F,NOT F
leftside,M,NOT F,NOT F
mr_shiny,M,NOT F,NOT F
sapphicgiant,M,NOT F,NOT F
DanitheEngineer,F,F,F
m__fluke,NB,NOT F,NOT F
TisforTMI,F,F,F
KevinYa13099403,M,NOT F,NOT F
Blair_Irwin,F,F,F
Der_Pesse,M,NOT F,NOT F
anthoknees,NB,NOT F,NOT F
zannalyons,F,F,F
amberlynprince,F,F,F
pattonsanders_q,M,NOT F,NOT F
rob_kabobb,M,NOT F,NOT F
DanitheEngineer,F,F,F
sorenwork,NB,NOT F,NOT F
BenSandfelder,M,NOT F,NOT F
scotryder,M,NOT F,NOT F
Rebeckaht,NB,NOT F,NOT F
brendajos,F,F,NOT F
juniperinlatin,NB,NOT F,NOT F
pancake_bitch,NB,NOT F,NOT F
amberlynprince,F,F,F
smolnswole,NB,NOT F,NOT F
Spatial_Punk,NB,NOT F,NOT F
claudiablb,F,F,F
JaimeLidgard,NB,NOT F,NOT F
CurtisCChen,M,NOT F,NOT F
MeeraCK,F,F,F
jmugele,M,NOT F,NOT F
KateLechler,F,F,F
TallTechy,F,F,F
maddywiebe97,NB,NOT F,NOT F
hld4ransom,F,F,F
JamilaMHammami,NB,NOT F,NOT F
leftside,M,NOT F,NOT F
tisaneg,M,NOT F,F
dan_foreman_EC,M,NOT F,NOT F
iGregoryJohnson,M,NOT F,NOT F
dan_foreman_EC,M,NOT F,NOT F
bensheldon,M,NOT F,NOT F
inspirasian51,NB,NOT F,F
artwells,M,NOT F,NOT F
startupjedi,M,NOT F,F
PeterJKuo,M,NOT F,NOT F
_runfatgirlrun,F,F,NOT F
devicenull,M,NOT F,NOT F
zannalyons,F,F,F
skpodila,F,F,F
belchetron,M,NOT F,F
TwitchWasHere,NB,NOT F,NOT F
fierybelly,F,F,F
ShesHerOwnCEO,F,F,F
TerriMLeBlanc,F,F,F
