username,gender,label,prediction
leftside,M,NOT NB,NOT NB
SilverlionPrime,M,NOT NB,NOT NB
TrinityTheTuck,NB,NB,NOT NB
VS_Holmes,NB,NB,NOT NB
goth_theyfriend,NB,NB,NB
lbdehertogh,F,NOT NB,NOT NB
Merc_Wolfmoor,NB,NB,NB
gordonjdruby,M,NOT NB,NOT NB
MeInMidAir,F,NOT NB,NOT NB
rlorenxo,NB,NB,NOT NB
KateEMontgomery,F,NOT NB,NOT NB
shamarbeverly,M,NOT NB,NOT NB
LolNoNom,M,NOT NB,NB
amberlynprince,F,NOT NB,NOT NB
AlexHarrowSFF,NB,NB,NB
mcnees,M,NOT NB,NOT NB
AJbigbadWolff,F,NOT NB,NOT NB
lalonsocorona,NB,NB,NOT NB
EEADHorne,F,NOT NB,NOT NB
cynicalbrock,M,NOT NB,NB
theredseraph,M,NOT NB,NB
James_C_Mccloy,M,NOT NB,NOT NB
darcy,M,NOT NB,NOT NB
sallyrose1214,F,NOT NB,NOT NB
ShannonNara,F,NOT NB,NOT NB
kim_alloway,NB,NB,NOT NB
MSHenriksen,M,NOT NB,NOT NB
sr_brownwriter,NB,NB,NB
SarahSloane,F,NOT NB,NOT NB
ScritchfieldRD,F,NOT NB,NOT NB
Archainis,M,NOT NB,NOT NB
davemusson,M,NOT NB,NB
dlabeach,M,NOT NB,NOT NB
PVeritySuarez,F,NOT NB,NOT NB
coreyevanmusic,M,NOT NB,NOT NB
BeverlyYanuaria,F,NOT NB,NOT NB
brittnhasty,F,NOT NB,NOT NB
mischief_nerd,NB,NB,NOT NB
gantpants,M,NOT NB,NOT NB
JAMEE_NICOLEE,NB,NB,NOT NB
PVeritySuarez,F,NOT NB,NOT NB
robiliciousnz,M,NOT NB,NOT NB
BowtiesBooks,NB,NB,NOT NB
CHeartsTrees,F,NOT NB,NOT NB
TheBlackFemVeg,NB,NB,NOT NB
KateEMontgomery,F,NOT NB,NB
JVTrev,NB,NB,NOT NB
simplybellion,M,NOT NB,NB
thegaythey,NB,NB,NOT NB
leilazadeh,F,NOT NB,NOT NB
jvlioedel,NB,NB,NB
stevie__mx,NB,NB,NOT NB
mertotter,M,NOT NB,NOT NB
JessiHonard,F,NOT NB,NOT NB
EEADHorne,F,NOT NB,NOT NB
partlycara,NB,NB,NB
joy_hoffman,F,NOT NB,NOT NB
MC_of_A,M,NOT NB,NOT NB
DanaeWriting,NB,NB,NB
DanaeWriting,NB,NB,NB
dodgethistweet,M,NOT NB,NOT NB
mertotter,M,NOT NB,NB
RuthEJBooth,NB,NB,NOT NB
Anne_Kanopi,F,NOT NB,NOT NB
jvlioedel,NB,NB,NB
joy_hoffman,F,NOT NB,NOT NB
BroussardRhonda,F,NOT NB,NOT NB
IncredibleHulko,F,NOT NB,NOT NB
jetharrington,F,NOT NB,NOT NB
annaecook,F,NOT NB,NB
riccjohn,M,NOT NB,NOT NB
DuaneAnders,M,NOT NB,NOT NB
DanceforMyself,NB,NB,NOT NB
KevinYa13099403,M,NOT NB,NOT NB
KevinYa13099403,M,NOT NB,NB
wyrdgaest,M,NOT NB,NB
philcritchley,M,NOT NB,NOT NB
Casually_Jay,M,NOT NB,NOT NB
HerArtSheLoves,F,NOT NB,NOT NB
pastordj,M,NOT NB,NOT NB
dogbitebaby,NB,NB,NB
IanCrookshank,M,NOT NB,NOT NB
CherylRainfield,F,NOT NB,NOT NB
niamhnichuilinn,F,NOT NB,NOT NB
joelcadams,M,NOT NB,NOT NB
debdef,F,NOT NB,NOT NB
Scuffsta,NB,NB,NOT NB
kevinspenst,M,NOT NB,NOT NB
2014ORTOY,M,NOT NB,NOT NB
BroussardRhonda,F,NOT NB,NOT NB
tzottoladrift,F,NOT NB,NOT NB
briantschu,M,NOT NB,NOT NB
hiddeninabook,F,NOT NB,NOT NB
_MistyGraves_,NB,NB,NOT NB
juliannebrands,F,NOT NB,NB
prmorphine,M,NOT NB,NOT NB
jamsternazzy,NB,NB,NB
bybencarrier,M,NOT NB,NOT NB
shmuel,M,NOT NB,NOT NB
cluelessthembo,NB,NB,NB
JoEatsFood,NB,NB,NB
theredseraph,M,NOT NB,NB
abbsnocon,F,NOT NB,NOT NB
FredTJoseph,M,NOT NB,NB
partlycara,NB,NB,NB
gordonjdruby,M,NOT NB,NOT NB
GleamDavis,F,NOT NB,NOT NB
TheRevMDM,M,NOT NB,NOT NB
BilldeBlasio,M,NOT NB,NOT NB
thegaythey,NB,NB,NOT NB
sorenwork,NB,NB,NOT NB
CindyPAndrew1,F,NOT NB,NOT NB
victoriagrows,NB,NB,NOT NB
CindyPAndrew1,F,NOT NB,NOT NB
HistoryNed,M,NOT NB,NOT NB
centralscot,M,NOT NB,NOT NB
SarahSloane,F,NOT NB,NOT NB
Debbieterras,F,NOT NB,NOT NB
melissabalsan,F,NOT NB,NOT NB
SarahSloane,F,NOT NB,NOT NB
chordaetendinae,NB,NB,NOT NB
GleamDavis,F,NOT NB,NOT NB
daydreamacnh,NB,NB,NOT NB
AliceSkary,NB,NB,NB
lburkins,F,NOT NB,NOT NB
KateLechler,F,NOT NB,NOT NB
Debbieterras,F,NOT NB,NOT NB
Casually_Jay,M,NOT NB,NOT NB
davemusson,M,NOT NB,NOT NB
PonderEducation,M,NOT NB,NOT NB
MWSchollenberg,M,NOT NB,NOT NB
theMattDouglas,M,NOT NB,NOT NB
thzinc,M,NOT NB,NOT NB
TeamSallySez,F,NOT NB,NOT NB
itswalela,NB,NB,NOT NB
kat_cahill,F,NOT NB,NOT NB
warofthesuburbs,M,NOT NB,NOT NB
cherryukika,NB,NB,NB
DonnaSteff,F,NOT NB,NOT NB
IanCrookshank,M,NOT NB,NOT NB
EEADHorne,F,NOT NB,NOT NB
zachhynes,M,NOT NB,NOT NB
mjgiarlo,M,NOT NB,NOT NB
UA_Mr_Harrell,M,NOT NB,NOT NB
nickytonline,M,NOT NB,NOT NB
roeldobbe,M,NOT NB,NOT NB
trobedsbitch,M,NOT NB,NB
justjerdi,F,NOT NB,NOT NB
alightningrod,NB,NB,NOT NB
BlindMikah_Kez,NB,NB,NB
llimcole,F,NOT NB,NOT NB
StephenGKrueger,NB,NB,NB
gojirama,F,NOT NB,NOT NB
JessiHonard,F,NOT NB,NOT NB
lalonsocorona,NB,NB,NOT NB
everestpipkin,NB,NB,NOT NB
HESherman,M,NOT NB,NOT NB
nagnagnag,M,NOT NB,NOT NB
robertemilem,M,NOT NB,NOT NB
Whilhorst,M,NOT NB,NOT NB
dodgethistweet,M,NOT NB,NOT NB
SweetVanLoan,F,NOT NB,NOT NB
TimLumpkins,M,NOT NB,NOT NB
Kmlaffs,F,NOT NB,NOT NB
smarmyliberal,F,NOT NB,NB
fairytopialex,NB,NB,NOT NB
josueisbaby,NB,NB,NB
darkskintrudeau,NB,NB,NB
jonrosenberg,M,NOT NB,NOT NB
marteki,F,NOT NB,NOT NB
TheObeeReardon,F,NOT NB,NOT NB
fairytopialex,NB,NB,NB
StormyBuckets,NB,NB,NB
Audiophilomilo,M,NOT NB,NB
DuaneAnders,M,NOT NB,NOT NB
Nylons,F,NOT NB,NOT NB
WispsOfLove,NB,NB,NB
everestpipkin,NB,NB,NOT NB
MeInMidAir,F,NOT NB,NOT NB
a6daughter,NB,NB,NB
becky__wong,F,NOT NB,NOT NB
simpleaslight,NB,NB,NB
HeyDoryen,NB,NB,NOT NB
kercoby,NB,NB,NOT NB
JohannesEvans,M,NOT NB,NOT NB
wilko_lauren,NB,NB,NB
AngSuperPowers,F,NOT NB,NOT NB
belchetron,M,NOT NB,NOT NB
smarmyliberal,F,NOT NB,NOT NB
becky__wong,F,NOT NB,NOT NB
chordaetendinae,NB,NB,NOT NB
jvlioedel,NB,NB,NB
LauraJDouds,NB,NB,NB
TerriMLeBlanc,F,NOT NB,NOT NB
desikitteh,NB,NB,NOT NB
HistoryNed,M,NOT NB,NOT NB
WritNelson,M,NOT NB,NB
KateEMontgomery,F,NOT NB,NOT NB
Khoshtistic,M,NOT NB,NB
jonosapien,M,NOT NB,NOT NB
goldenthem,NB,NB,NB
annaecook,F,NOT NB,NOT NB
dan_foreman_EC,M,NOT NB,NOT NB
skpodila,F,NOT NB,NOT NB
Debbieterras,F,NOT NB,NOT NB
AfterEpilogue,F,NOT NB,NOT NB
abbsnocon,F,NOT NB,NOT NB
meghancaves,F,NOT NB,NOT NB
lburkins,F,NOT NB,NOT NB
JessiHonard,F,NOT NB,NOT NB
jmugele,M,NOT NB,NOT NB
belchetron,M,NOT NB,NOT NB
EPantano,M,NOT NB,NOT NB
marxmenace,M,NOT NB,NOT NB
jensinkler,F,NOT NB,NOT NB
maddywiebe97,NB,NB,NB
HistoryMuppet,M,NOT NB,NOT NB
BlindMikah_Kez,NB,NB,NB
Jen_Ingham,F,NOT NB,NOT NB
LELIAHSADE,NB,NB,NOT NB
PaulKawika,M,NOT NB,NOT NB
TimLumpkins,M,NOT NB,NOT NB
alightningrod,NB,NB,NOT NB
kim_alloway,NB,NB,NB
tstockstein,F,NOT NB,NOT NB
AddieDomske,F,NOT NB,NOT NB
lizfromsela,F,NOT NB,NOT NB
the_jasper_jane,NB,NB,NB
sunildasgupta4,M,NOT NB,NOT NB
roeldobbe,M,NOT NB,NOT NB
fierybelly,F,NOT NB,NOT NB
LeslieJoy1,F,NOT NB,NOT NB
obeykaedra,NB,NB,NB
CommsGeekJamie,F,NOT NB,NOT NB
kvetchingguru,M,NOT NB,NOT NB
znmeb,M,NOT NB,NOT NB
PupTetris,NB,NB,NOT NB
SweetVanLoan,F,NOT NB,NOT NB
slayerscommathe,NB,NB,NOT NB
_MistyGraves_,NB,NB,NB
Aliwaba,F,NOT NB,NOT NB
_awwsmm,M,NOT NB,NOT NB
traviszinnel,M,NOT NB,NOT NB
_awwsmm,M,NOT NB,NB
gpshead,M,NOT NB,NOT NB
Merc_Wolfmoor,NB,NB,NOT NB
dalehirt,M,NOT NB,NB
dan_h72,M,NOT NB,NOT NB
cybershaz,F,NOT NB,NOT NB
hawklord2112,M,NOT NB,NOT NB
rlorenxo,NB,NB,NOT NB
makmakdaddy,F,NOT NB,NOT NB
HistoryNed,M,NOT NB,NOT NB
thegaythey,NB,NB,NB
LolNoNom,M,NOT NB,NOT NB
StephenGKrueger,NB,NB,NOT NB
camikaos,F,NOT NB,NOT NB
acbowen,M,NOT NB,NOT NB
StephenGKrueger,NB,NB,NOT NB
startupjedi,M,NOT NB,NOT NB
dlabeach,M,NOT NB,NOT NB
kvetchingguru,M,NOT NB,NOT NB
kercoby,NB,NB,NB
dodgethistweet,M,NOT NB,NOT NB
EPantano,M,NOT NB,NOT NB
IanCrookshank,M,NOT NB,NOT NB
StormyBuckets,NB,NB,NOT NB
stephrwhite11,F,NOT NB,NOT NB
PVeritySuarez,F,NOT NB,NOT NB
Audiophilomilo,M,NOT NB,NOT NB
TheyThemTheEli,NB,NB,NOT NB
juniperinlatin,NB,NB,NB
EliPresidente,M,NOT NB,NOT NB
d0tdotter,NB,NB,NOT NB
vkatariya8,M,NOT NB,NOT NB
gordonjdruby,M,NOT NB,NOT NB
Tsikbalichmaya,M,NOT NB,NOT NB
AlexHarrowSFF,NB,NB,NB
kvetchingguru,M,NOT NB,NOT NB
SamDurbin1,F,NOT NB,NOT NB
AmmehMorton,NB,NB,NOT NB
shelvethebooks,NB,NB,NB
SpenserStarke,M,NOT NB,NOT NB
niamhnichuilinn,F,NOT NB,NOT NB
SunshineChasing,F,NOT NB,NB
SamDurbin1,F,NOT NB,NOT NB
MeeraCK,F,NOT NB,NOT NB
nickytonline,M,NOT NB,NOT NB
KateLechler,F,NOT NB,NOT NB
BenSandfelder,M,NOT NB,NOT NB
kurtistowne,NB,NB,NB
ShantaDotCa,F,NOT NB,NOT NB
IncredibleHulko,F,NOT NB,NOT NB
BowtiesBooks,NB,NB,NB
theMattDouglas,M,NOT NB,NOT NB
hld4ransom,F,NOT NB,NOT NB
fdmts,M,NOT NB,NOT NB
mjgiarlo,M,NOT NB,NOT NB
Stacyc55,F,NOT NB,NOT NB
StringBassMotiv,M,NOT NB,NOT NB
shesthefirst,F,NOT NB,NOT NB
CindyPAndrew1,F,NOT NB,NOT NB
mertotter,M,NOT NB,NOT NB
jamestallosi,M,NOT NB,NOT NB
KateLechler,F,NOT NB,NOT NB
PonderEducation,M,NOT NB,NOT NB
cpa12k,NB,NB,NB
SpenserStarke,M,NOT NB,NOT NB
AGirlOfHerWords,F,NOT NB,NOT NB
MSHenriksen,M,NOT NB,NOT NB
debdef,F,NOT NB,NOT NB
TheyThemTheEli,NB,NB,NOT NB
FunUniverse_,F,NOT NB,NOT NB
gemmacaf,F,NOT NB,NOT NB
briantschu,M,NOT NB,NOT NB
alisonailea,NB,NB,NOT NB
AlexHarrowSFF,NB,NB,NOT NB
devicenull,M,NOT NB,NOT NB
belchetron,M,NOT NB,NOT NB
shengxiaoyu,F,NOT NB,NOT NB
nicycle,F,NOT NB,NOT NB
AtomicFirebird,NB,NB,NOT NB
simpleaslight,NB,NB,NB
dan_h72,M,NOT NB,NOT NB
SignifiedAutre,NB,NB,NB
RisukaMisai,NB,NB,NB
philcritchley,M,NOT NB,NOT NB
AKapilashrami,F,NOT NB,NOT NB
RTWeirdZ,M,NOT NB,NOT NB
joy_hoffman,F,NOT NB,NOT NB
Kmlaffs,F,NOT NB,NOT NB
Calcifer_S,NB,NB,NB
RobKendt,M,NOT NB,NOT NB
showardtweets,F,NOT NB,NOT NB
shamarbeverly,M,NOT NB,NB
burst0fhope,NB,NB,NOT NB
milokp,NB,NB,NOT NB
angraleigh,F,NOT NB,NOT NB
simplybellion,M,NOT NB,NB
DanitheEngineer,F,NOT NB,NOT NB
efboltz,F,NOT NB,NOT NB
CABreretonKY,F,NOT NB,NOT NB
Ravelyn,F,NOT NB,NOT NB
victoriagrows,NB,NB,NOT NB
kevinspenst,M,NOT NB,NOT NB
ShesHerOwnCEO,F,NOT NB,NOT NB
tisaneg,M,NOT NB,NOT NB
crewmanalex,NB,NB,NB
TheRevMDM,M,NOT NB,NB
RiderOfBrohon,NB,NB,NB
jonnysun,M,NOT NB,NB
amberlynprince,F,NOT NB,NOT NB
AddieDomske,F,NOT NB,NOT NB
suzannemrivera,F,NOT NB,NOT NB
wee_bairn,M,NOT NB,NOT NB
neonmoonmilk,NB,NB,NB
DanceforMyself,NB,NB,NOT NB
cluelessthembo,NB,NB,NB
nextpivotpoint,F,NOT NB,NOT NB
ellenblunsdon,F,NOT NB,NOT NB
alightningrod,NB,NB,NOT NB
BilldeBlasio,M,NOT NB,NOT NB
msmegmassey,F,NOT NB,NOT NB
Booker4KY,M,NOT NB,NOT NB
josueisbaby,NB,NB,NOT NB
Booker4KY,M,NOT NB,NOT NB
kevinlwei,NB,NB,NOT NB
CindyPAndrew1,F,NOT NB,NOT NB
ScritchfieldRD,F,NOT NB,NOT NB
PonderEducation,M,NOT NB,NOT NB
Rebeckaht,NB,NB,NB
charliehersh,NB,NB,NOT NB
MeInMidAir,F,NOT NB,NOT NB
annaecook,F,NOT NB,NOT NB
imamusaller,NB,NB,NOT NB
gpshead,M,NOT NB,NOT NB
PDMurphy01810,M,NOT NB,NOT NB
StacyRex,NB,NB,NB
Booker4KY,M,NOT NB,NOT NB
CherylRainfield,F,NOT NB,NOT NB
becky__wong,F,NOT NB,NOT NB
startupjedi,M,NOT NB,NOT NB
yukonmike80,M,NOT NB,NOT NB
AilsaMummery,NB,NB,NB
TheWallner,F,NOT NB,NOT NB
acbowen,M,NOT NB,NB
PeterJKuo,M,NOT NB,NOT NB
centralscot,M,NOT NB,NOT NB
gemmacaf,F,NOT NB,NOT NB
TheJasonGreene,M,NOT NB,NOT NB
brittnhasty,F,NOT NB,NOT NB
LanceBass,M,NOT NB,NOT NB
prettyboymatthw,M,NOT NB,NB
StacyRex,NB,NB,NOT NB
ClariceDAiello,F,NOT NB,NOT NB
clubnobbie,M,NOT NB,NOT NB
joelcadams,M,NOT NB,NOT NB
Theclairrock,NB,NB,NOT NB
ClariceDAiello,F,NOT NB,NOT NB
TheWallner,F,NOT NB,NOT NB
__livvv_,F,NOT NB,NOT NB
sapphicgiant,M,NOT NB,NB
StringBassMotiv,M,NOT NB,NOT NB
msmegmassey,F,NOT NB,NB
oakandfur,M,NOT NB,NB
jamestallosi,M,NOT NB,NOT NB
marteki,F,NOT NB,NOT NB
BeckyAnnison,F,NOT NB,NOT NB
RTWeirdZ,M,NOT NB,NOT NB
MrChambersMS,M,NOT NB,NOT NB
asg__creations,NB,NB,NB
theshenners,NB,NB,NOT NB
ForWyo,F,NOT NB,NOT NB
AlyssaGins,F,NOT NB,NOT NB
shmuel,M,NOT NB,NOT NB
marteki,F,NOT NB,NOT NB
chic0junit,M,NOT NB,NOT NB
PeterJKuo,M,NOT NB,NOT NB
KevinIrvineChi,M,NOT NB,NOT NB
IndoorWTF,M,NOT NB,NOT NB
nagnagnag,M,NOT NB,NOT NB
PNambyar,NB,NB,NB
jensinkler,F,NOT NB,NOT NB
thzinc,M,NOT NB,NOT NB
SunshineChasing,F,NOT NB,NOT NB
coreyevanmusic,M,NOT NB,NOT NB
maddywiebe97,NB,NB,NB
BigggRusss,M,NOT NB,NOT NB
jguard_24,M,NOT NB,NOT NB
PeterJKuo,M,NOT NB,NOT NB
lizfromsela,F,NOT NB,NOT NB
hld4ransom,F,NOT NB,NOT NB
MillennialXpert,F,NOT NB,NOT NB
Jen_Ingham,F,NOT NB,NOT NB
traviszinnel,M,NOT NB,NOT NB
andreacollier,F,NOT NB,NOT NB
KimberlyGrommes,F,NOT NB,NOT NB
MsMandyJ,F,NOT NB,NOT NB
_awwsmm,M,NOT NB,NOT NB
calvincamps,NB,NB,NOT NB
ForWyo,F,NOT NB,NOT NB
brentajohnson12,M,NOT NB,NOT NB
Aliwaba,F,NOT NB,NOT NB
sr_brownwriter,NB,NB,NOT NB
docpalindrome,M,NOT NB,NOT NB
LauraJDouds,NB,NB,NB
MrChambersMS,M,NOT NB,NOT NB
justjerdi,F,NOT NB,NOT NB
StacyRex,NB,NB,NOT NB
leilazadeh,F,NOT NB,NOT NB
ogflavorsstan,NB,NB,NOT NB
samleehartsock,F,NOT NB,NOT NB
Swell09,F,NOT NB,NOT NB
PVeritySuarez,F,NOT NB,NB
amyunchained,NB,NB,NOT NB
DuaneAnders,M,NOT NB,NOT NB
SilverlionPrime,M,NOT NB,NB
docpalindrome,M,NOT NB,NOT NB
CommsGeekJamie,F,NOT NB,NOT NB
znmeb,M,NOT NB,NOT NB
trobedsbitch,M,NOT NB,NB
znmeb,M,NOT NB,NOT NB
BlueRoseNZ,F,NOT NB,NOT NB
EEADHorne,F,NOT NB,NOT NB
ClariceDAiello,F,NOT NB,NOT NB
everestpipkin,NB,NB,NOT NB
belchetron,M,NOT NB,NOT NB
_MistyGraves_,NB,NB,NB
PupTetris,NB,NB,NB
Ashismcrtrash,M,NOT NB,NB
kercoby,NB,NB,NB
husslington,M,NOT NB,NOT NB
RiderOfBrohon,NB,NB,NB
NadkarniNamrata,F,NOT NB,NOT NB
brendajos,F,NOT NB,NOT NB
samleehartsock,F,NOT NB,NOT NB
Ironjotun,F,NOT NB,NOT NB
dlabeach,M,NOT NB,NOT NB
trobedsbitch,M,NOT NB,NB
cherryukika,NB,NB,NB
TheObeeReardon,F,NOT NB,NOT NB
legalizegoblins,NB,NB,NB
simpleaslight,NB,NB,NOT NB
JennyFloria,F,NOT NB,NOT NB
BigggRusss,M,NOT NB,NOT NB
dm56892,NB,NB,NOT NB
neonmoonmilk,NB,NB,NB
suzannemrivera,F,NOT NB,NOT NB
lilamayhiggins,F,NOT NB,NOT NB
bybencarrier,M,NOT NB,NOT NB
gauravsabnis,M,NOT NB,NOT NB
leahtova,NB,NB,NOT NB
BeefGriller,M,NOT NB,NOT NB
FamDoc_Forest,F,NOT NB,NOT NB
PrestonMitchum,M,NOT NB,NOT NB
DanceforMyself,NB,NB,NOT NB
Aliwaba,F,NOT NB,NOT NB
vinayaravind,M,NOT NB,NOT NB
_GreyWhite,NB,NB,NB
AlfredLewislll,M,NOT NB,NB
Stacyc55,F,NOT NB,NOT NB
sekisetsu,NB,NB,NB
riymix,M,NOT NB,NOT NB
AKapilashrami,F,NOT NB,NOT NB
ForWyo,F,NOT NB,NB
kevinlwei,NB,NB,NOT NB
Anne_Kanopi,F,NOT NB,NOT NB
lbdehertogh,F,NOT NB,NOT NB
Dr_Ronx,NB,NB,NOT NB
daydreamacnh,NB,NB,NB
skpodila,F,NOT NB,NOT NB
JCKronin,NB,NB,NOT NB
DonnaSteff,F,NOT NB,NOT NB
allisonelliots,NB,NB,NOT NB
cyanbloomm,NB,NB,NB
ScritchfieldRD,F,NOT NB,NOT NB
thegaythey,NB,NB,NB
kim_hoyos,F,NOT NB,NOT NB
jamsternazzy,NB,NB,NB
PNambyar,NB,NB,NB
milokp,NB,NB,NB
husslington,M,NOT NB,NOT NB
DN_Bryn,NB,NB,NB
robynewmurphy,F,NOT NB,NB
Zenorobster,M,NOT NB,NOT NB
JamilaMHammami,NB,NB,NOT NB
Harrysgd,F,NOT NB,NOT NB
AliceSkary,NB,NB,NB
tzottoladrift,F,NOT NB,NOT NB
PeterJKuo,M,NOT NB,NOT NB
RLynneHarris,F,NOT NB,NOT NB
kiran_oliver,NB,NB,NB
zzzooeee,F,NOT NB,NB
theredseraph,M,NOT NB,NB
sjw_LauraKinney,NB,NB,NOT NB
leah_kelley,F,NOT NB,NOT NB
jvlioedel,NB,NB,NB
brittnhasty,F,NOT NB,NOT NB
wee_bairn,M,NOT NB,NOT NB
tstockstein,F,NOT NB,NOT NB
EdConsult01581,F,NOT NB,NOT NB
HESherman,M,NOT NB,NOT NB
oakandfur,M,NOT NB,NOT NB
JuliusGoat,M,NOT NB,NOT NB
SarahSloane,F,NOT NB,NB
SParSuperStar,F,NOT NB,NOT NB
TeamSallySez,F,NOT NB,NOT NB
d0tdotter,NB,NB,NOT NB
Kmlaffs,F,NOT NB,NOT NB
erinkburrell,F,NOT NB,NB
cybershaz,F,NOT NB,NOT NB
KateLechler,F,NOT NB,NB
shesthefirst,F,NOT NB,NOT NB
tiffanymjewell,F,NOT NB,NOT NB
SarahSloane,F,NOT NB,NOT NB
joelcadams,M,NOT NB,NOT NB
ProtegoMente,F,NOT NB,NOT NB
dudleypj,M,NOT NB,NOT NB
imamusaller,NB,NB,NB
juliannebrands,F,NOT NB,NOT NB
AliceSkary,NB,NB,NB
TwitchWasHere,NB,NB,NB
startupjedi,M,NOT NB,NOT NB
Shedrawsnigh,F,NOT NB,NOT NB
briantschu,M,NOT NB,NOT NB
robiliciousnz,M,NOT NB,NOT NB
leftside,M,NOT NB,NOT NB
jonnysun,M,NOT NB,NB
Aliwaba,F,NOT NB,NOT NB
carr_8,F,NOT NB,NOT NB
PeterJKuo,M,NOT NB,NOT NB
zanejchen,M,NOT NB,NOT NB
SheWasHer,F,NOT NB,NB
pastordj,M,NOT NB,NOT NB
Audiophilomilo,M,NOT NB,NOT NB
inspirasian51,NB,NB,NOT NB
ScritchfieldRD,F,NOT NB,NOT NB
TimLumpkins,M,NOT NB,NOT NB
nevadawolfe,M,NOT NB,NOT NB
zanejchen,M,NOT NB,NOT NB
burst0fhope,NB,NB,NOT NB
Shedrawsnigh,F,NOT NB,NOT NB
hiddeninabook,F,NOT NB,NOT NB
suzannemrivera,F,NOT NB,NOT NB
transzoeperry,F,NOT NB,NOT NB
Dr_Ronx,NB,NB,NB
gwtrev,M,NOT NB,NOT NB
bensheldon,M,NOT NB,NOT NB
JohannesEvans,M,NOT NB,NB
jguard_24,M,NOT NB,NOT NB
ogflavorsstan,NB,NB,NB
AJbigbadWolff,F,NOT NB,NOT NB
jamsternazzy,NB,NB,NOT NB
dan_abramov,M,NOT NB,NOT NB
RobKendt,M,NOT NB,NOT NB
spookygirl,F,NOT NB,NOT NB
fierybelly,F,NOT NB,NOT NB
AngSuperPowers,F,NOT NB,NOT NB
Dorktagnan,NB,NB,NOT NB
TheVersian,NB,NB,NOT NB
Mr_He_Me_Him,M,NOT NB,NOT NB
abbsnocon,F,NOT NB,NOT NB
DN_Bryn,NB,NB,NOT NB
smarmyliberal,F,NOT NB,NOT NB
sjforman99,M,NOT NB,NOT NB
bybencarrier,M,NOT NB,NOT NB
darcy,M,NOT NB,NOT NB
BeverlyYanuaria,F,NOT NB,NOT NB
axhawk,M,NOT NB,NOT NB
zachhynes,M,NOT NB,NOT NB
sallyrose1214,F,NOT NB,NOT NB
jetharrington,F,NOT NB,NOT NB
TheJasonGreene,M,NOT NB,NOT NB
PDMurphy01810,M,NOT NB,NOT NB
legalizegoblins,NB,NB,NB
maddywiebe97,NB,NB,NB
joe_yer99,M,NOT NB,NOT NB
AKapilashrami,F,NOT NB,NOT NB
estebanuribe,M,NOT NB,NOT NB
amacduffking,F,NOT NB,NOT NB
gwtrev,M,NOT NB,NOT NB
kat_cahill,F,NOT NB,NOT NB
emilyfleuriot,F,NOT NB,NOT NB
ellenblunsdon,F,NOT NB,NOT NB
DadBeard,M,NOT NB,NOT NB
mertotter,M,NOT NB,NB
wyrdgaest,M,NOT NB,NOT NB
Theclairrock,NB,NB,NOT NB
zannalyons,F,NOT NB,NOT NB
StacyRex,NB,NB,NB
jana_aych_ess,NB,NB,NB
mischief_nerd,NB,NB,NB
Khoshtistic,M,NOT NB,NB
MWSchollenberg,M,NOT NB,NOT NB
angraleigh,F,NOT NB,NOT NB
AtomicFirebird,NB,NB,NB
stephrwhite11,F,NOT NB,NOT NB
MeInMidAir,F,NOT NB,NB
akeisha09,F,NOT NB,NOT NB
MrJohnfro,M,NOT NB,NOT NB
HeyDoryen,NB,NB,NOT NB
loeyjopez07,M,NOT NB,NOT NB
mjgiarlo,M,NOT NB,NB
LeslieJoy1,F,NOT NB,NOT NB
efboltz,F,NOT NB,NOT NB
HistoryNed,M,NOT NB,NOT NB
DrMLChivers,F,NOT NB,NOT NB
gordonjdruby,M,NOT NB,NOT NB
pastordj,M,NOT NB,NOT NB
JamilaMHammami,NB,NB,NOT NB
amacduffking,F,NOT NB,NOT NB
Echo_Heo,NB,NB,NB
AmmehMorton,NB,NB,NB
PNambyar,NB,NB,NOT NB
HESherman,M,NOT NB,NOT NB
axhawk,M,NOT NB,NOT NB
hiddeninabook,F,NOT NB,NOT NB
gaballinger,F,NOT NB,NOT NB
Ironjotun,F,NOT NB,NOT NB
BucketheadCase,M,NOT NB,NB
CindyPAndrew1,F,NOT NB,NOT NB
DomDiFurio,M,NOT NB,NOT NB
cwalterswrite,M,NOT NB,NOT NB
carr_8,F,NOT NB,NOT NB
denn_daddy,M,NOT NB,NB
melissabalsan,F,NOT NB,NOT NB
AN_Goldstein,F,NOT NB,NOT NB
belchetron,M,NOT NB,NOT NB
theMattDouglas,M,NOT NB,NOT NB
LolNoNom,M,NOT NB,NB
traviszinnel,M,NOT NB,NOT NB
peachmakkoli,NB,NB,NB
DomDiFurio,M,NOT NB,NOT NB
TisforTMI,F,NOT NB,NOT NB
kim_hoyos,F,NOT NB,NB
dm56892,NB,NB,NOT NB
cluelessthembo,NB,NB,NB
MartinezforMD,M,NOT NB,NOT NB
startupjedi,M,NOT NB,NOT NB
warofthesuburbs,M,NOT NB,NB
adammw,M,NOT NB,NOT NB
hld4ransom,F,NOT NB,NOT NB
SweetVanLoan,F,NOT NB,NB
zephariouself,NB,NB,NB
BilldeBlasio,M,NOT NB,NOT NB
jathko,M,NOT NB,NOT NB
JohannesEvans,M,NOT NB,NB
briantschu,M,NOT NB,NOT NB
AimiHamraie,NB,NB,NOT NB
FredTJoseph,M,NOT NB,NOT NB
butchspoonie,NB,NB,NB
LeslieJoy1,F,NOT NB,NOT NB
AngSuperPowers,F,NOT NB,NOT NB
